X,Y,Z
-3390.240848733712,-313.267198276979,0.0
-3390.2373622575456,-313.2765707603006,0.0
-3390.2337712806984,-313.2859037043673,0.0
-3390.230076251462,-313.29519594406577,0.0
-3390.2262776311204,-313.3044463193646,0.0
-3390.222375893888,-313.31365367545857,0.0
-3390.218371526853,-313.32281686291276,0.0
-3390.2142650299156,-313.3319347378063,0.0
-3390.2100569157255,-313.3410061618751,0.0
-3390.205747709619,-313.3500300026539,0.0
-3390.197146383093,-313.3657642599121,0.0
-3390.19172772562,-313.3741681275486,0.0
-3390.1859578863236,-313.3823345876442,0.0
-3390.179792495215,-313.39020624970277,0.0
-3390.173179740548,-313.39770551094335,0.0
-3390.166060849874,-313.40472489146623,0.0
-3390.1583724958114,-313.4111134892714,0.0
-3390.1500564038524,-313.4166565591872,0.0
-3390.1410837587064,-313.42105029667715,0.0
-3390.1315089348436,-313.4238831911454,0.0
-3389.941449844284,-313.41012741536906,0.0
-3389.951419461945,-313.4109063395406,0.0
-3389.9613888343642,-313.4116883962863,0.0
-3389.971357960556,-313.4124735855289,0.0
-3389.981326839537,-313.413261907191,0.0
-3389.991295470322,-313.4140533611946,0.0
-3390.001263851928,-313.4148479474617,0.0
-3390.01123198337,-313.41564566591364,0.0
-3390.0211998636646,-313.4164465164719,0.0
-3390.0311674918266,-313.41725049905733,0.0
-3390.0411348668727,-313.4180576135906,0.0
-3390.0511019878186,-313.4188678599918,0.0
-3390.0610688536794,-313.41968123818117,0.0
-3390.071035463473,-313.42049774807833,0.0
-3390.081001816213,-313.4213173896026,0.0
-3390.0909679109172,-313.42214016267326,0.0
-3390.100933746601,-313.42296606720885,0.0
-3390.11089932228,-313.4237951031279,0.0
-3390.3636688762886,-312.96237178937713,0.0
-3390.3091211103037,-313.06497412130483,0.0
-3390.2442480283617,-313.257559571876,0.0
-3390.2022693829604,-313.3569383533781,0.0
-3390.283197164143,-313.12923113176964,0.0
-3390.3091211103037,-313.06497412130483,0.0
-3390.1189770187384,-313.4242400632238,0.0
-3389.586648002644,-312.8931023230487,0.0
-3389.5821248502807,-312.8841867316078,0.0
-3389.5769036775255,-312.87566112118367,0.0
-3389.571017882066,-312.86758002658837,0.0
-3389.564505112908,-312.8599951392501,0.0
-3389.5574070295484,-312.8529549765633,0.0
-3389.5497690354973,-312.84650457154385,0.0
-3389.541639987851,-312.8406851847713,0.0
-3389.533071884773,-312.8355340404617,0.0
-3389.5241195328845,-312.83108408835983,0.0
-3389.5148401966867,-312.8273637929732,0.0
-3389.5052932322637,-312.82439695149634,0.0
-3389.495539707608,-312.82220254159,0.0
-3389.485642011993,-312.82079459998926,0.0
-3389.6267133115934,-313.006143438786,0.0
-3389.623879690529,-312.99655335039193,0.0
-3389.62095246296,-312.98699141844793,0.0
-3389.617931908584,-312.9774585566003,0.0
-3389.6148183160167,-312.96795567571786,0.0
-3389.6116119827625,-312.95848368380445,0.0
-3389.6083132151884,-312.9490434859128,0.0
-3389.604922328492,-312.9396359840575,0.0
-3389.6014396466753,-312.93026207712904,0.0
-3389.5978655025083,-312.9209226608079,0.0
-3389.5942002375036,-312.9116186274791,0.0
-3389.6422867347706,-313.07051432120863,0.0
-3389.6402391125157,-313.0607262563181,0.0
-3389.638082862618,-313.0509615465131,0.0
-3389.635818251277,-313.04122139730106,0.0
-3389.633445558073,-313.0315070111571,0.0
-3389.6309650759263,-313.0218195873758,0.0
-3389.6422867347706,-313.07051432120863,0.0
-3389.6402391125157,-313.0607262563181,0.0
-3389.638082862618,-313.0509615465131,0.0
-3389.635818251277,-313.04122139730106,0.0
-3389.633445558073,-313.0315070111571,0.0
-3389.6309650759263,-313.0218195873758,0.0
-3389.645950404035,-313.0894882648655,0.0
-3389.6477057712236,-313.0993330258774,0.0
-3389.6493043486894,-313.10920421208704,0.0
-3389.6506963874654,-313.11910681408443,0.0
-3389.6519916015154,-313.1290225912513,0.0
-3389.6532359708417,-313.13894499118396,0.0
-3389.654447216884,-313.1488716424136,0.0
-3389.6556343209104,-313.15880141596335,0.0
-3389.6567931035997,-313.16873445208034,0.0
-3389.6578943835893,-313.1786734807731,0.0
-3389.6590326651235,-313.18860838839817,0.0
-3389.660360606503,-313.1985192070652,0.0
-3389.661959673977,-313.20838958777165,0.0
-3389.664581804735,-313.22229519074205,0.0
-3389.666574394322,-313.2320946063578,0.0
-3389.6686763479315,-313.24187114719257,0.0
-3389.670887403159,-313.25162359275515,0.0
-3389.673207283979,-313.2613507255625,0.0
-3389.6756357007803,-313.2710513312916,0.0
-3389.678172350402,-313.28072419893084,0.0
-3389.6808169161727,-313.29036812093165,0.0
-3389.6835690679477,-313.2999818933586,0.0
-3389.6864284621515,-313.30956431604073,0.0
-3389.692488722312,-313.32644101347427,0.0
-3389.6965402111605,-313.33558280094536,0.0
-3389.7009754176925,-313.3445444447134,0.0
-3389.7058470661823,-313.353276119929,0.0
-3389.7112183637432,-313.36170918615403,0.0
-3389.7171640221604,-313.36974656466526,0.0
-3389.7237699792945,-313.37724898430565,0.0
-3389.7311270704736,-313.3840133186366,0.0
-3389.7393108227475,-313.3897438935437,0.0
-3389.748331261254,-313.3940257427026,0.0
-3389.938227125178,-313.40987629904316,0.0
-3389.9282571845156,-313.40910152012697,0.0
-3389.918287000897,-313.408329873963,0.0
-3389.9083165753086,-313.40756136062777,0.0
-3389.898345908732,-313.40679598019676,0.0
-3389.8883750021537,-313.4060337327458,0.0
-3389.8784038565564,-313.40527461835,0.0
-3389.8684324729265,-313.40451863708444,0.0
-3389.858460852247,-313.4037657890237,0.0
-3389.848488995503,-313.40301607424203,0.0
-3389.8385169036787,-313.4022694928136,0.0
-3389.8285445777587,-313.40152604481193,0.0
-3389.8185720187294,-313.4007857303107,0.0
-3389.8085992275724,-313.40004854938275,0.0
-3389.798626205274,-313.399314502101,0.0
-3389.788652952818,-313.3985835885378,0.0
-3389.7786794711906,-313.3978558087654,0.0
-3389.7687057613757,-313.39713116285566,0.0
-3389.590461956295,-312.9021230135726,0.0
-3389.6284581518453,-313.0119364299415,0.0
-3389.662716582347,-313.2122462711176,0.0
-3389.688794696643,-313.31692807869314,0.0
-3389.6441157361332,-313.0794334997498,0.0
-3389.6284581518453,-313.0119364299415,0.0
-3389.7606566377835,-313.39631951085926,0.0
-3391.368380304524,-313.0598506474815,0.0
-3391.374479202238,-313.0519291498506,0.0
-3391.381191637945,-313.04452037903997,0.0
-3391.388474674963,-313.03767172589966,0.0
-3391.3962817267097,-313.031426998438,0.0
-3391.404562854696,-313.02582614159996,0.0
-3391.4132650879624,-313.02090498175573,0.0
-3391.4223327619147,-313.01669499753444,0.0
-3391.4317078743825,-313.013223118468,0.0
-3391.441330456641,-313.0105115527344,0.0
-3391.4511389570007,-313.0085776451006,0.0
-3391.4610706345325,-313.00743376597603,0.0
-3391.4710619603925,-313.0070872322834,0.0
-3391.4810490241916,-313.00754026065573,0.0
-3391.308035922421,-313.16349464574927,0.0
-3391.312599781086,-313.1545968708688,0.0
-3391.3172503963183,-313.1457441322129,0.0
-3391.321987323748,-313.13693727566454,0.0
-3391.326810110762,-313.1281771427223,0.0
-3391.331718296539,-313.1194645704201,0.0
-3391.336711412101,-313.11080039124795,0.0
-3391.3417889803536,-313.1021854330715,0.0
-3391.3469505161333,-313.0936205190533,0.0
-3391.3521955262527,-313.08510646757435,0.0
-3391.35752350955,-313.0766440921556,0.0
-3391.280788896704,-313.22385805853304,0.0
-3391.2846171402216,-313.2146199027232,0.0
-3391.288547791494,-313.2054248523277,0.0
-3391.29258036526,-313.1962740425266,0.0
-3391.296714363677,-313.18716860303766,0.0
-3391.30094927638,-313.17810965797776,0.0
-3391.280788896704,-313.22385805853304,0.0
-3391.2846171402216,-313.2146199027232,0.0
-3391.288547791494,-313.2054248523277,0.0
-3391.29258036526,-313.1962740425266,0.0
-3391.296714363677,-313.18716860303766,0.0
-3391.30094927638,-313.17810965797776,0.0
-3391.273668226342,-313.24182272006544,0.0
-3391.2701166428265,-313.2511708154801,0.0
-3391.2667142231394,-313.2605739695982,0.0
-3391.263508926338,-313.2700463172844,0.0
-3391.2603963282213,-313.27954957721045,0.0
-3391.2573324630403,-313.2890687791516,0.0
-3391.2543003571204,-313.2985983046015,0.0
-3391.2512913946366,-313.30813537771076,0.0
-3391.2483096563133,-313.3176809117657,0.0
-3391.245383310217,-313.327243003979,0.0
-3391.2424213697823,-313.3367941810388,0.0
-3391.2392775327044,-313.3462864960035,0.0
-3391.2358747809794,-313.3556887676849,0.0
-3391.230717994868,-313.3688663592967,0.0
-3391.2269417222315,-313.3781258800536,0.0
-3391.223062229128,-313.38734263072456,0.0
-3391.219079999868,-313.39651546070183,0.0
-3391.2149955315886,-313.4056432248609,0.0
-3391.2108093341894,-313.41472478370315,0.0
-3391.20652193027,-313.42375900349805,0.0
-3391.2021338550644,-313.4327447564249,0.0
-3391.197645656375,-313.44168092071345,0.0
-3391.193057894502,-313.4505663807843,0.0
-3391.183971395356,-313.4660255270333,0.0
-3391.1782939998575,-313.47425681006916,0.0
-3391.1722729757503,-313.48223987869596,0.0
-3391.165865759345,-313.48991599027784,0.0
-3391.159022977393,-313.49720596823363,0.0
-3391.151689228485,-313.5040005568384,0.0
-3391.1438059089032,-313.5101469576132,0.0
-3391.135321450874,-313.51542871693334,0.0
-3391.126216501325,-313.5195412810665,0.0
-3391.1165582063463,-313.5220750295101,0.0
-3390.927018853466,-313.5024150961065,0.0
-3390.936959424212,-313.5035036972348,0.0
-3390.9468996524124,-313.504595421795,0.0
-3390.9568395370834,-313.5056902696792,0.0
-3390.9667790772464,-313.5067882407794,0.0
-3390.976718271918,-313.5078893349871,0.0
-3390.986657120118,-313.5089935521937,0.0
-3390.996595620864,-313.51010089229015,0.0
-3391.006533773176,-313.5112113551671,0.0
-3391.0164715760725,-313.5123249407149,0.0
-3391.026409028572,-313.51344164882363,0.0
-3391.0363461296934,-313.514561479383,0.0
-3391.0462828784553,-313.51568443228246,0.0
-3391.056219273877,-313.5168105074112,0.0
-3391.0661553149776,-313.5179397046579,0.0
-3391.076091000776,-313.5190720239113,0.0
-3391.0860263302916,-313.5202074650594,0.0
-3391.0959613025425,-313.52134602799015,0.0
-3391.3629587889473,-313.06800701118283,0.0
-3391.305246490291,-313.1688632845365,0.0
-3391.2344154076195,-313.35933803420147,0.0
-3391.189366401615,-313.45736321433685,0.0
-3391.2773366998267,-313.23228298159233,0.0
-3391.305246490291,-313.1688632845365,0.0
-3391.104021253478,-313.5220419880983,0.0
-3390.588468044921,-312.97460580957073,0.0
-3390.5842243541524,-312.96555386134384,0.0
-3390.579270852281,-312.9568699971548,0.0
-3390.573639224814,-312.94860976409996,0.0
-3390.5673654949496,-312.9408259994822,0.0
-3390.560489793148,-312.93356849283185,0.0
-3390.5530561004375,-312.92688366742453,0.0
-3390.5451119670824,-312.92081428333023,0.0
-3390.5367082084267,-312.91539916389473,0.0
-3390.527898579847,-312.91067294740276,0.0
-3390.5187394329023,-312.9066658655112,0.0
-3390.5092893548763,-312.90340354986944,0.0
-3390.499608794019,-312.9009068681646,0.0
-3390.4897596728847,-312.8991917906397,0.0
-3390.624998410441,-313.08883827090875,0.0
-3390.6224644104773,-313.07916469618544,0.0
-3390.6198359736263,-313.069516353143,0.0
-3390.6171133510366,-313.0598941636844,0.0
-3390.6142968028557,-313.05029904721374,0.0
-3390.6113865982056,-313.04073192054796,0.0
-3390.6083830151583,-313.03119369782996,0.0
-3390.605286340706,-313.02168529044064,0.0
-3390.602096870738,-313.0122076069121,0.0
-3390.5988149100094,-313.00276155284075,0.0
-3390.5954407721133,-312.99334803080075,0.0
-3390.6385623748997,-313.1536623473116,0.0
-3390.636820150586,-313.1438153363112,0.0
-3390.6349686248345,-313.1339882907945,0.0
-3390.6330080262255,-313.12418242396427,0.0
-3390.630938596806,-313.11439894640904,0.0
-3390.628760592058,-313.104639065953,0.0
-3390.6385623748997,-313.1536623473116,0.0
-3390.636820150586,-313.1438153363112,0.0
-3390.6349686248345,-313.1339882907945,0.0
-3390.6330080262255,-313.12418242396427,0.0
-3390.630938596806,-313.11439894640904,0.0
-3390.628760592058,-313.104639065953,0.0
-3390.641634184948,-313.17274105254546,0.0
-3390.643082532323,-313.1826356431499,0.0
-3390.644373343997,-313.19255177003095,0.0
-3390.645456739861,-313.20249287417863,0.0
-3390.646442948089,-313.2124441358871,0.0
-3390.64737813022,-313.2224004358938,0.0
-3390.6482800728754,-313.2323599550116,0.0
-3390.649157788089,-313.24232184412574,0.0
-3390.6500070941993,-313.25228611343937,0.0
-3390.650798739057,-313.2622545841039,0.0
-3390.6516274957253,-313.27222008643713,0.0
-3390.6526465696606,-313.2821674098597,0.0
-3390.653937896157,-313.2920827468664,0.0
-3390.6561262962064,-313.30606317135585,0.0
-3390.657813161467,-313.3159198160825,0.0
-3390.6596100492507,-313.325756998299,0.0
-3390.661516735238,-313.33557348994407,0.0
-3390.6635329814,-313.34536806553905,0.0
-3390.6656585360306,-313.3551395023414,0.0
-3390.6678931337788,-313.36488658049717,0.0
-3390.67023649568,-313.3746080831933,0.0
-3390.672688329192,-313.3843027968095,0.0
-3390.6752483282307,-313.39396951106994,0.0
-3390.6807807939704,-313.4110265182024,0.0
-3390.6845460147106,-313.4202898843742,0.0
-3390.6887003699676,-313.42938512754876,0.0
-3390.6932981080586,-313.4382640866955,0.0
-3390.6984045402296,-313.4468601203114,0.0
-3390.7040973612616,-313.4550785201582,0.0
-3390.71046679876,-313.4627827551024,0.0
-3390.7176099613175,-313.4697726219274,0.0
-3390.7256115348755,-313.47575493842254,0.0
-3390.734494445117,-313.4803152507703,0.0
-3390.9238055029296,-313.50206387512975,0.0
-3390.9138644804216,-313.5009794072064,0.0
-3390.903923117647,-313.499898062964,0.0
-3390.8939814155888,-313.4988198425097,0.0
-3390.884039375226,-313.4977447459495,0.0
-3390.874096997543,-313.49667277338983,0.0
-3390.8641542835185,-313.4956039249364,0.0
-3390.8542112341365,-313.49453820069476,0.0
-3390.844267850377,-313.49347560077024,0.0
-3390.8343241332236,-313.4924161252676,0.0
-3390.8243800836563,-313.49135977429154,0.0
-3390.814435702657,-313.4903065479462,0.0
-3390.80449099121,-313.4892564463359,0.0
-3390.7945459502944,-313.488209469564,0.0
-3390.784600580893,-313.48716561773404,0.0
-3390.7746548839873,-313.48612489094893,0.0
-3390.76470886056,-313.48508728931154,0.0
-3390.7547625115926,-313.4840528129243,0.0
-3390.591999611462,-312.9837407500602,0.0
-3390.6265622454553,-313.09468272418343,0.0
-3390.654574496076,-313.29596110441236,0.0
-3390.6773844061286,-313.4014033013068,0.0
-3390.640113106318,-313.16263409317867,0.0
-3390.6265622454553,-313.09468272418343,0.0
-3390.74674252377,-313.4829912269032,0.0
-3392.364152641411,-313.1966851040763,0.0
-3392.3704949464654,-313.188957113093,0.0
-3392.377434547,-313.181760681862,0.0
-3392.3849270532533,-313.17514184298466,0.0
-3392.392924538755,-313.16914293444233,0.0
-3392.401375846889,-313.1638023287777,0.0
-3392.410226918125,-313.15915418764166,0.0
-3392.4194211358117,-313.1552282432753,0.0
-3392.428899688333,-313.1520496083248,0.0
-3392.4386019452986,-313.14963861520647,0.0
-3392.448465845374,-313.1480106860483,0.0
-3392.4584282932606,-313.1471762340417,0.0
-3392.4684255632897,-313.14714059683166,0.0
-3392.4783937070492,-313.1479040023748,0.0
-3392.3006141348824,-313.29840226593467,0.0
-3392.305452505502,-313.28965073044134,0.0
-3392.310376190102,-313.2809469075051,0.0
-3392.315384718222,-313.27229162877984,0.0
-3392.320477611296,-313.2636857212809,0.0
-3392.3256543826956,-313.2551300073059,0.0
-3392.330914537778,-313.24662530435694,0.0
-3392.336257573934,-313.23817242506163,0.0
-3392.3416829806333,-313.2297721770958,0.0
-3392.347190239477,-313.2214253631067,0.0
-3392.3527788242445,-313.21313278063553,0.0
-3392.271502995211,-313.3578891011197,0.0
-3392.2756166923127,-313.34877447181555,0.0
-3392.27983140706,-313.33970611194195,0.0
-3392.2841466191235,-313.3306851410383,0.0
-3392.288561795766,-313.32171267279307,0.0
-3392.2930763919103,-313.3127898149071,0.0
-3392.271502995211,-313.3578891011197,0.0
-3392.2756166923127,-313.34877447181555,0.0
-3392.27983140706,-313.33970611194195,0.0
-3392.2841466191235,-313.3306851410383,0.0
-3392.288561795766,-313.32171267279307,0.0
-3392.2930763919103,-313.3127898149071,0.0
-3392.263827070744,-313.3756236209597,0.0
-3392.259986480712,-313.3848567407769,0.0
-3392.2562932700375,-313.39414953163913,0.0
-3392.252794934987,-313.40351761309404,0.0
-3392.249388292414,-313.41291947475213,0.0
-3392.2460298634096,-313.4223387863016,0.0
-3392.2427028572442,-313.4317694040749,0.0
-3392.2393987485884,-313.44120828561415,0.0
-3392.2361215877904,-313.45065647067406,0.0
-3392.232899277469,-313.4601229285734,0.0
-3392.229641729486,-313.4695773696202,0.0
-3392.22620420345,-313.4789673200839,0.0
-3392.2225106883416,-313.4882592186101,0.0
-3392.216946575375,-313.50127006064963,0.0
-3392.212884159568,-313.51040766085345,0.0
-3392.2087199033676,-313.5194993015177,0.0
-3392.204454326634,-313.5285438476532,0.0
-3392.2000879618754,-313.5375401701502,0.0
-3392.195621354185,-313.54648714591906,0.0
-3392.1910550611674,-313.55538365803045,0.0
-3392.1863896528735,-313.56422859585496,0.0
-3392.181625711726,-313.57302085520155,0.0
-3392.1767638324504,-313.58175933845564,0.0
-3392.167200951286,-313.5969284179699,0.0
-3392.1612703102755,-313.60497915317035,0.0
-3392.1550039263097,-313.612771107225,0.0
-3392.148361083175,-313.62024424218805,0.0
-3392.141294893888,-313.6273178842762,0.0
-3392.133753381674,-313.63388110763714,0.0
-3392.125682723176,-313.63977936513584,0.0
-3392.117038107242,-313.6447947040993,0.0
-3392.1078096617402,-313.6486221162354,0.0
-3392.0980772394223,-313.65085426741643,0.0
-3391.9092409913046,-313.6253091961015,0.0
-3391.9191428982754,-313.62670642103524,0.0
-3391.9290443657273,-313.6281067572369,0.0
-3391.9389453926824,-313.629510204568,0.0
-3391.9488459781633,-313.6309167628902,0.0
-3391.9587461211922,-313.63232643206453,0.0
-3391.968645820792,-313.6337392119519,0.0
-3391.9785450759855,-313.6351551024127,0.0
-3391.9884438857944,-313.63657410330717,0.0
-3391.9983422492423,-313.6379962144953,0.0
-3392.0082401653517,-313.6394214358366,0.0
-3392.018137633145,-313.64084976719033,0.0
-3392.028034651645,-313.6422812084155,0.0
-3392.0379312198756,-313.6437157593708,0.0
-3392.047827336858,-313.64515341991455,0.0
-3392.057723001617,-313.646594189905,0.0
-3392.0676182131742,-313.64803806919963,0.0
-3392.0775129705526,-313.64948505765597,0.0
-3392.358480086529,-313.20466891401236,0.0
-3392.2976590881235,-313.30368155686114,0.0
-3392.220938529221,-313.4918613336013,0.0
-3392.172862744617,-313.5884380793391,0.0
-3392.2677904542757,-313.3662025860471,0.0
-3392.2976590881235,-313.30368155686114,0.0
-3392.0855473784836,-313.6504313444799,0.0
-3391.5872687418964,-313.087226336747,0.0
-3391.5833086182197,-313.07804678890926,0.0
-3391.578627579425,-313.06921307203316,0.0
-3391.573255568186,-313.0607816917608,0.0
